日付,米ドル,英ポンド,ユーロ,カナダドル,スイスフラン,スウェーデンクローネ,デンマーククローネ,ノルウェークローネ,オーストラリアドル,ニュージーランドドル,南アフリカランド,バーレーンディナール,香港ドル,インドルピー,フィリピンペソ,シンガポールドル,タイバーツ,クウェートディナール,サウジアラビアリアル,UAEディルハム,メキシコペソ,インドネシアルピア,台湾ドル
2012/8/22,79.27,125.01,98.86,80.05,82.3,11.9,13.27,13.47,82.96,64.16,9.6,210.49,10.22,1.44,1.88,63.39,2.52,281.9,21.15,21.58,6.02,0.84,2.65
2012/8/23,78.57,124.82,98.44,79.29,81.97,11.86,13.22,13.42,82.54,64.14,9.55,208.63,10.13,1.42,1.86,63.03,2.51,279.61,20.96,21.4,6.01,0.83,2.63
2012/8/24,78.57,124.6,98.64,79.02,82.14,11.89,13.25,13.48,81.96,63.89,9.44,208.63,10.13,1.43,1.86,62.97,2.52,279.71,20.96,21.39,5.96,0.83,2.63
2012/8/27,78.81,124.61,98.59,79.51,82.1,11.93,13.24,13.51,82.06,63.93,9.41,209.27,10.16,1.42,1.87,63,2.53,280.36,21.02,21.46,5.98,0.83,2.64
2012/8/28,78.7,124.05,98.28,79.41,81.83,11.92,13.2,13.49,81.48,63.48,9.31,208.98,10.15,1.41,1.87,62.76,2.52,279.97,20.99,21.43,5.96,0.83,2.63
2012/8/29,78.61,124.37,98.71,79.56,82.19,11.85,13.25,13.46,81.49,63.26,9.36,208.74,10.14,1.42,1.86,62.78,2.52,279.55,20.97,21.41,5.96,0.83,2.63
2012/8/30,78.68,124.53,98.57,79.46,82.07,11.81,13.23,13.52,81.28,63.02,9.36,208.92,10.14,1.42,1.86,62.71,2.51,279.6,20.99,21.43,5.91,0.83,2.63
2012/8/31,78.6,124.11,98.32,79.15,81.87,11.77,13.2,13.53,80.9,62.77,9.25,208.71,10.13,1.42,1.86,62.7,2.51,279.62,20.97,21.4,5.89,0.83,2.63
2012/9/3,78.23,124.03,98.29,79.22,81.85,11.81,13.19,13.48,80.25,62.51,9.27,207.73,10.09,1.41,1.86,62.6,2.5,277.51,20.87,21.3,5.94,0.82,2.62
2012/9/4,78.38,124.47,98.66,79.44,82.18,11.73,13.24,13.5,80.17,62.36,9.35,208.13,10.11,1.42,1.87,62.94,2.52,278.54,20.91,21.34,5.93,0.82,2.63
2012/9/5,78.52,124.53,98.38,79.66,81.9,11.67,13.21,13.5,80.2,62.34,9.33,208.5,10.12,1.41,1.88,62.95,2.52,278.14,20.94,21.38,5.96,0.82,2.63
2012/9/6,78.48,124.78,98.87,79.18,82.11,11.68,13.27,13.48,80,62.4,9.34,208.39,10.12,1.41,1.88,62.94,2.51,278.5,20.93,21.37,5.99,0.82,2.63
2012/9/7,78.89,125.62,99.64,80.25,82.7,11.69,13.37,13.49,81.17,63.24,9.51,209.48,10.17,1.43,1.89,63.47,2.53,279.85,21.04,21.47,6.04,0.83,2.65
2012/9/10,78.22,125.23,100.03,79.91,82.73,11.84,13.43,13.67,81.08,63.39,9.55,207.7,10.09,1.42,1.88,63.31,2.52,277.67,20.86,21.3,6.03,0.82,2.64
2012/9/11,78.26,125.18,99.89,80.1,82.72,11.8,13.41,13.51,80.86,63.33,9.56,207.81,10.09,1.41,1.89,63.3,2.51,278.01,20.88,21.31,5.99,0.82,2.64
2012/9/12,77.89,125.18,100.12,80.07,82.94,11.79,13.43,13.51,81.37,63.74,9.53,206.82,10.04,1.41,1.88,63.35,2.51,276.79,20.78,21.21,6,0.82,2.64
2012/9/13,77.78,125.33,100.44,79.68,83.05,11.86,13.47,13.56,81.5,63.88,9.35,206.53,10.03,1.41,1.88,63.34,2.51,276.9,20.75,21.18,5.97,0.82,2.63
2012/9/14,77.67,125.49,100.86,80.21,83.05,11.81,13.53,13.6,81.91,64.6,9.42,206.24,10.02,1.4,1.86,63.39,2.52,277,20.72,21.15,6.06,0.81,2.63
2012/9/18,78.61,127.63,102.95,80.63,84.75,11.93,13.81,13.74,82.19,64.83,9.51,208.74,10.14,1.46,1.89,64.16,2.55,280.35,20.97,21.41,6.15,0.83,2.69
2012/9/19,78.68,127.76,102.63,80.66,84.72,11.99,13.77,13.76,82.1,65.09,9.59,208.92,10.15,1.46,1.89,64.17,2.55,281.1,20.99,21.43,6.15,0.83,2.69
2012/9/20,78.41,127.23,102.33,80.37,84.54,12.05,13.73,13.74,82.06,65.08,9.48,208.2,10.12,1.45,1.89,64.07,2.55,279.64,20.92,21.35,6.1,0.82,2.68
2012/9/21,78.36,127.12,101.67,80.3,84.03,12.03,13.64,13.69,81.93,65.05,9.44,208.07,10.11,1.45,1.88,64.06,2.55,279.26,20.9,21.34,6.1,0.82,2.67
2012/9/24,78.15,126.88,101.42,79.92,83.73,11.91,13.6,13.64,81.56,64.64,9.44,207.51,10.08,1.47,1.88,63.83,2.54,278.51,20.85,21.28,6.06,0.82,2.67
2012/9/25,77.86,126.32,100.74,79.48,83.25,11.86,13.51,13.57,81.14,64.04,9.45,206.74,10.04,1.46,1.87,63.46,2.52,277.38,20.77,21.2,6.04,0.82,2.65
2012/9/26,77.78,126.01,100.38,79.29,82.99,11.85,13.46,13.59,80.67,63.79,9.45,206.53,10.03,1.46,1.87,63.28,2.52,277.09,20.75,21.18,6.05,0.81,2.65
2012/9/27,77.69,125.63,99.99,78.87,82.69,11.79,13.41,13.52,80.55,64.06,9.45,206.29,10.02,1.46,1.85,63.08,2.5,276.58,20.72,21.15,6.05,0.81,2.64
2012/9/28,77.61,126,100.22,79.15,82.82,11.9,13.45,13.61,81.09,64.59,9.42,206.08,10.01,1.47,1.85,63.35,2.52,276.59,20.7,21.13,6.05,0.81,2.65
2012/10/1,77.94,125.69,99.86,79.25,82.67,11.85,13.4,13.56,80.77,64.57,9.44,206.96,10.05,1.48,1.87,63.35,2.52,277.17,20.79,21.22,6.05,0.82,2.66
2012/10/2,78.06,125.9,100.63,79.47,83.18,11.85,13.5,13.63,80.86,64.65,9.34,207.28,10.07,1.49,1.87,63.54,2.54,277.89,20.82,21.26,6.09,0.82,2.67
2012/10/3,78.31,126.28,101.08,79.55,83.57,11.83,13.56,13.71,80.31,64.69,9.37,207.94,10.1,1.5,1.88,63.57,2.55,278.58,20.89,21.32,6.09,0.82,2.68
2012/10/4,78.53,126.4,101.42,79.56,83.77,11.76,13.61,13.64,80.3,64.51,9.32,208.52,10.13,1.51,1.89,63.77,2.56,279.47,20.95,21.38,6.13,0.82,2.68
2012/10/5,78.58,127.23,102.27,80.09,84.43,11.88,13.73,13.77,80.57,64.62,9.24,208.66,10.13,1.53,1.9,64.01,2.58,280.14,20.96,21.4,6.16,0.82,2.69
2012/10/9,78.32,125.52,101.64,80.28,83.74,11.82,13.63,13.72,80.11,64.29,8.81,207.97,10.1,1.49,1.89,63.72,2.55,278.92,20.89,21.33,6.12,0.82,2.68
2012/10/10,78.3,125.24,100.72,79.96,83.17,11.68,13.51,13.64,79.85,63.85,8.9,207.91,10.1,1.49,1.89,63.6,2.55,278.75,20.89,21.32,6.08,0.82,2.68
2012/10/11,78.15,125.02,100.38,79.52,83.09,11.67,13.46,13.62,80.22,63.83,8.96,207.51,10.08,1.48,1.88,63.55,2.55,277.92,20.85,21.28,6.02,0.82,2.67
2012/10/12,78.52,125.99,101.57,80.25,83.97,11.73,13.62,13.77,80.62,64.25,9.06,208.5,10.13,1.5,1.89,64.26,2.56,279.43,20.95,21.38,6.09,0.82,2.69
2012/10/15,78.35,125.55,101.06,79.87,83.66,11.66,13.56,13.68,79.99,63.74,8.92,208.05,10.11,1.49,1.89,64.06,2.55,278.63,20.9,21.33,6.07,0.82,2.69
2012/10/16,78.79,126.64,102.14,80.22,84.53,11.84,13.69,13.82,80.85,64.22,8.95,209.16,10.16,1.49,1.9,64.53,2.57,280.49,21.02,21.45,6.14,0.82,2.7
2012/10/17,78.75,126.99,103.12,79.79,85.24,11.94,13.82,13.94,81.19,64.38,9.07,209.05,10.16,1.49,1.91,64.58,2.58,280.65,21.01,21.44,6.14,0.82,2.7
2012/10/18,79.16,127.68,103.72,80.87,85.75,12.01,13.91,14.04,82.14,65.03,9.21,210.14,10.21,1.5,1.93,65.08,2.58,282.11,21.12,21.56,6.19,0.83,2.72
2012/10/19,79.43,127.56,103.79,80.62,85.9,12.09,13.92,14.09,82.41,65.03,9.18,210.91,10.25,1.49,1.93,65.14,2.58,283.27,21.19,21.63,6.19,0.83,2.72
2012/10/22,79.33,126.99,103.37,79.8,85.51,12.06,13.86,14.03,81.82,64.85,9.15,210.65,10.24,1.48,1.92,64.97,2.57,282.51,21.16,21.6,6.17,0.83,2.72
2012/10/23,79.95,128.05,104.41,80.54,86.26,12.13,14,14.1,82.52,65.36,9.26,212.29,10.32,1.5,1.93,65.46,2.6,284.62,21.33,21.77,6.22,0.83,2.74
2012/10/24,79.86,127.34,103.66,80.48,85.6,12.02,13.9,13.95,82.19,64.82,9.12,212.06,10.3,1.49,1.93,65.25,2.6,284.3,21.3,21.75,6.16,0.83,2.73
2012/10/25,79.91,128.16,103.64,80.42,85.7,11.96,13.9,13.9,82.83,65.73,9.11,212.19,10.31,1.49,1.93,65.44,2.61,284.38,21.32,21.74,6.16,0.83,2.73
2012/10/26,80.26,129.41,103.86,80.69,85.86,11.97,13.93,13.91,83.11,65.79,9.19,213.12,10.36,1.5,1.95,65.7,2.62,285.62,21.41,21.85,6.18,0.84,2.74
2012/10/29,79.68,128.13,102.91,79.73,85.13,11.87,13.8,13.79,82.44,65.35,9.17,211.58,10.28,1.49,1.93,65.25,2.6,283.26,21.25,21.7,6.12,0.83,2.73
2012/10/30,79.88,128.08,103.13,79.82,85.36,11.97,13.83,13.87,82.58,65.53,9.21,212.05,10.31,1.48,1.94,65.38,2.6,284.17,21.31,21.75,6.11,0.83,2.73
2012/10/31,79.66,128.09,103.26,79.7,85.47,12.01,13.84,13.9,82.76,65.52,9.22,211.52,10.28,1.48,1.93,65.36,2.6,283.29,21.25,21.69,6.11,0.83,2.73
2012/11/1,79.9,128.86,103.55,79.92,85.74,12.06,13.88,14.02,82.96,65.71,9.21,212.16,10.31,1.49,1.95,65.5,2.6,285.46,21.31,21.76,6.1,0.83,2.74
2012/11/2,80.28,129.45,103.79,80.57,86.08,12.05,13.92,14.14,83.54,66.45,9.3,213.17,10.36,1.5,1.96,65.79,2.61,285.29,21.41,21.86,6.17,0.84,2.75
2012/11/5,80.5,128.99,103.27,80.88,85.63,12.01,13.85,14.05,83.36,66.46,9.2,213.75,10.39,1.5,1.96,65.79,2.61,286.07,21.47,21.91,6.17,0.84,2.76
2012/11/6,80.21,128.14,102.59,80.48,84.99,11.99,13.76,13.99,83.22,66.27,9.19,212.98,10.35,1.47,1.94,65.53,2.61,285.55,21.4,21.84,6.15,0.84,2.74
2012/11/7,80.21,128.14,102.57,80.78,84.92,12,13.75,14.02,83.6,66.33,9.28,212.98,10.35,1.48,1.95,65.57,2.61,285.04,21.4,21.84,6.19,0.84,2.75
2012/11/8,79.97,127.76,101.98,80.23,84.54,11.95,13.67,13.92,83.4,65.48,9.26,212.35,10.32,1.48,1.95,65.32,2.6,284.69,21.33,21.78,6.12,0.83,2.75
2012/11/9,79.55,127.07,101.31,79.48,84.04,11.92,13.58,13.9,82.66,64.73,9.14,211.23,10.26,1.47,1.94,64.93,2.6,282.19,21.22,21.66,6.05,0.83,2.74
2012/11/12,79.53,126.45,101.16,79.49,83.9,11.81,13.56,13.87,82.63,64.79,9.15,211.18,10.26,1.46,1.94,64.99,2.59,282.12,21.21,21.66,6.03,0.83,2.74
2012/11/13,79.64,126.36,101.12,79.62,83.92,11.77,13.56,13.86,82.95,65.12,9.1,211.47,10.28,1.45,1.94,65.1,2.6,282.51,21.24,21.69,6.02,0.83,2.75
2012/11/14,79.53,126.26,101.07,79.36,83.98,11.72,13.55,13.8,83.07,64.94,9.05,211.18,10.26,1.45,1.94,65.07,2.6,283.13,21.21,21.66,6.01,0.83,2.75
2012/11/15,80.24,127.12,102.07,79.92,84.84,11.82,13.69,13.92,83.08,64.98,9.02,213.06,10.35,1.47,1.95,65.61,2.62,285.65,21.4,21.85,6.04,0.84,2.77
2012/11/16,81.18,128.76,103.67,81.1,86.11,12,13.9,14.1,83.88,65.8,9.1,215.56,10.47,1.49,1.97,66.23,2.65,287.97,21.65,22.1,6.15,0.85,2.8
2012/11/19,81.48,129.5,103.9,81.33,86.19,12,13.93,14.09,84.4,66.23,9.19,216.36,10.51,1.47,1.97,66.46,2.65,288.83,21.73,22.19,6.21,0.85,2.8
2012/11/20,81.4,129.42,104.02,81.69,86.42,12.07,13.95,14.17,84.72,66.63,9.2,216.14,10.5,1.49,1.98,66.52,2.65,288.75,21.71,22.16,6.22,0.85,2.8
2012/11/21,81.86,130.36,104.88,82.22,87.06,12.11,14.06,14.28,85.02,66.86,9.24,217.37,10.56,1.49,1.99,66.81,2.67,290.39,21.83,22.29,6.29,0.85,2.81
2012/11/22,82.46,131.68,105.99,82.79,87.97,12.3,14.21,14.46,85.58,67.25,9.2,218.96,10.64,1.5,2.01,67.34,2.68,292.52,22,22.45,6.32,0.86,2.83
2012/11/26,82.64,132.49,107.13,83.21,88.96,12.47,14.36,14.61,86.42,68.08,9.31,219.44,10.66,1.49,2.02,67.62,2.7,295.25,22.04,22.5,6.38,0.86,2.84
2012/11/27,82.01,131.49,106.52,82.6,88.45,12.44,14.29,14.54,85.97,67.51,9.27,217.76,10.58,1.48,2,67.13,2.67,291.95,21.88,22.33,6.31,0.86,2.83
2012/11/28,82.19,131.68,106.34,82.68,88.31,12.27,14.26,14.45,85.86,67.45,9.3,218.24,10.61,1.48,2.01,67.19,2.68,292.08,21.92,22.38,6.31,0.86,2.83
2012/11/29,82.04,131.36,106.17,82.7,88.23,12.33,14.23,14.47,85.9,67.64,9.31,217.84,10.59,1.48,2.01,67.14,2.67,291.54,21.88,22.34,6.33,0.86,2.82
2012/11/30,82.1,131.69,106.52,82.7,88.52,12.32,14.28,14.44,85.63,67.58,9.35,218,10.59,1.51,2.01,67.25,2.68,291.96,21.9,22.36,6.34,0.86,2.83
2012/12/3,82.36,132,107.08,82.89,88.84,12.39,14.36,14.52,85.63,67.33,9.25,218.69,10.63,1.52,2.02,67.44,2.69,292.47,21.97,22.43,6.36,0.86,2.84
2012/12/4,82.11,132.1,107.15,82.52,88.67,12.37,14.36,14.57,85.56,67.41,9.26,217.97,10.59,1.51,2.01,67.38,2.68,292.31,21.9,22.36,6.32,0.86,2.83
2012/12/5,81.92,131.86,107.33,82.53,88.41,12.43,14.39,14.59,85.77,67.55,9.32,217.47,10.57,1.5,2.01,67.29,2.67,291.53,21.85,22.31,6.34,0.86,2.82
2012/12/6,82.41,132.66,107.6,83.05,88.91,12.47,14.43,14.64,86.29,68.34,9.4,218.77,10.63,1.52,2.02,67.64,2.68,293.38,21.98,22.44,6.37,0.86,2.84
2012/12/7,82.51,132.42,106.97,83.23,88.51,12.43,14.34,14.6,86.49,68.66,9.5,219.03,10.65,1.53,2.02,67.61,2.69,293.42,22.01,22.47,6.41,0.86,2.84
2012/12/10,82.56,132.34,106.57,83.63,88.27,12.35,14.29,14.52,86.54,68.82,9.52,219.17,10.65,1.53,2.02,67.64,2.7,293.7,22.02,22.48,6.43,0.86,2.84
2012/12/11,82.45,132.48,106.67,83.54,88.32,12.33,14.3,14.54,86.36,68.76,9.51,218.87,10.64,1.52,2.02,67.48,2.7,293.52,21.99,22.45,6.44,0.86,2.83
2012/12/12,82.56,133.01,107.36,83.71,88.55,12.43,14.4,14.62,86.98,69.28,9.55,219.17,10.65,1.53,2.02,67.66,2.7,293.08,22.02,22.48,6.48,0.86,2.85
2012/12/13,83.37,134.55,108.94,84.67,89.99,12.54,14.61,14.84,87.96,70.35,9.64,221.32,10.76,1.54,2.03,68.32,2.72,296.8,22.24,22.69,6.55,0.87,2.87
2012/12/14,83.71,134.83,109.38,84.98,90.59,12.54,14.66,14.88,88.04,70.48,9.69,222.28,10.8,1.54,2.04,68.55,2.73,298.01,22.33,22.8,6.53,0.87,2.88
2012/12/17,83.99,135.74,110.58,85.19,91.44,12.59,14.82,14.94,88.58,71.06,9.73,222.96,10.84,1.55,2.05,68.86,2.75,299,22.4,22.87,6.59,0.87,2.9
2012/12/18,83.92,135.94,110.48,85.32,91.42,12.6,14.81,14.95,88.55,70.87,9.84,222.78,10.83,1.54,2.05,68.83,2.75,298.54,22.38,22.85,6.59,0.87,2.89
2012/12/19,84.43,137.22,111.68,85.6,92.42,12.78,14.97,15.08,88.75,70.88,9.99,224.13,10.89,1.54,2.06,69.35,2.76,300.68,22.52,22.99,6.63,0.88,2.91
2012/12/20,84.26,136.91,111.37,85.19,92.24,12.86,14.93,15.11,88.26,70.35,9.92,223.74,10.87,1.55,2.05,69.07,2.75,300.5,22.48,22.95,6.6,0.88,2.91
2012/12/21,84.43,137.37,111.66,85.45,92.49,12.96,14.97,15.18,88.42,70.36,9.95,224.13,10.89,1.54,2.06,69.24,2.76,300.25,22.52,22.99,6.62,0.88,2.91
2012/12/25,84.73,136.67,111.59,85.33,92.39,12.94,14.96,15.15,87.77,69.61,9.87,224.93,10.93,1.54,2.06,69.38,2.77,301.64,22.6,23.07,6.53,0.88,2.92
2012/12/26,85.34,137.67,112.48,86.06,93.22,13.04,15.08,15.26,88.42,70.25,9.94,226.55,11.01,1.55,2.08,69.84,2.79,303.92,22.76,23.24,6.57,0.89,2.94
2012/12/27,85.71,138.32,113.4,86.32,93.89,13.18,15.2,15.38,88.89,70.3,10.01,227.59,11.06,1.57,2.08,70.08,2.79,305.34,22.86,23.34,6.59,0.89,2.96
2012/12/28,86.58,139.53,114.69,87.08,94.92,13.33,15.38,15.56,89.8,71.08,10.2,229.9,11.17,1.58,2.11,70.78,2.82,308.44,23.09,23.58,6.68,0.9,2.99
2013/1/4,87.64,140.89,114.15,88.69,94.41,13.4,15.3,15.68,91.67,72.55,10.2,232.71,11.31,1.61,2.15,71.47,2.88,312,23.38,23.86,6.84,0.91,3.02
2013/1/7,88.08,141.38,114.92,89.19,95.08,13.45,15.41,15.67,92.32,73.14,10.28,233.88,11.36,1.61,2.16,71.7,2.89,312.45,23.49,23.98,6.91,0.91,3.04
2013/1/8,87.56,141.1,114.85,88.78,95.02,13.48,15.4,15.71,91.95,73.3,10.22,232.44,11.3,1.59,2.14,71.25,2.88,310.72,23.35,23.84,6.86,0.91,3.02
2013/1/9,87.17,139.89,113.92,88.29,94.27,13.28,15.28,15.55,91.45,73.04,10.15,231.4,11.25,1.59,2.14,70.95,2.87,309.33,23.25,23.73,6.81,0.9,3.01
2013/1/10,88.2,141.23,115.09,89.28,95.23,13.43,15.43,15.75,92.59,74.01,10.25,234.14,11.38,1.61,2.16,71.8,2.91,312.99,23.53,24.02,6.94,0.92,3.05
2013/1/11,89.22,144.21,118.38,90.76,97.54,13.75,15.87,16.16,94.43,75.29,10.3,236.85,11.51,1.64,2.19,72.98,2.96,317.4,23.8,24.3,7.08,0.93,3.09
2013/1/15,89.59,144.08,119.87,91.08,97.21,13.91,16.07,16.28,94.61,75.45,10.3,237.83,11.56,1.65,2.21,73.21,2.97,318.83,23.9,24.4,7.11,0.93,3.1
2013/1/16,88.55,142.28,117.76,89.96,95.01,13.63,15.79,15.9,93.59,74.57,10.07,235.07,11.42,1.63,2.18,72.27,2.95,314.68,23.62,24.11,7.02,0.92,3.06
2013/1/17,88.66,141.9,117.94,89.92,95.23,13.66,15.81,15.94,93.53,74.66,10.11,235.36,11.44,1.63,2.18,72.46,2.97,315.29,23.65,24.14,7.04,0.92,3.06
2013/1/18,89.92,143.58,120.29,91.2,96.12,13.84,16.12,16.14,94.8,75.26,10.21,238.7,11.6,1.66,2.22,73.49,3.02,320,23.99,24.48,7.15,0.93,3.11
2013/1/21,89.84,142.48,119.54,90.53,96.21,13.78,16.02,16.03,94.31,74.94,10.12,238.49,11.59,1.68,2.22,73.2,3.02,319.83,23.96,24.46,7.09,0.94,3.11
2013/1/22,89.78,142.13,119.45,90.4,96.08,13.75,16.01,16.03,94.35,75.09,10.13,238.33,11.58,1.67,2.21,73.03,3.01,318.37,23.95,24.45,7.08,0.93,3.1
2013/1/23,88.73,140.57,118.15,89.43,95.44,13.63,15.83,15.92,93.62,74.69,10.03,235.61,11.44,1.66,2.19,72.28,2.98,315.65,23.67,24.16,7.02,0.93,3.07
2013/1/24,88.61,140.26,117.88,88.61,95.26,13.58,15.8,15.93,93.24,74.64,9.76,235.23,11.43,1.65,2.18,72.16,2.97,315,23.64,24.12,6.97,0.92,3.06
2013/1/25,90.56,142.92,121.07,90.3,97.43,13.95,16.23,16.35,94.61,75.78,9.98,240.4,11.68,1.69,2.23,73.54,3.04,321.71,24.16,24.66,7.17,0.94,3.12
2013/1/28,91.03,143.63,122.51,90.31,98.15,14.1,16.42,16.44,94.82,76.1,10.15,241.72,11.74,1.7,2.24,73.68,3.04,323.6,24.28,24.79,7.17,0.95,3.11
2013/1/29,90.51,142.07,121.71,89.96,97.71,14.1,16.32,16.35,94.4,75.55,9.96,240.27,11.67,1.68,2.21,73.15,3.03,322.21,24.14,24.65,7.1,0.94,3.07
2013/1/30,90.83,143.09,122.5,90.71,98.5,14.25,16.42,16.53,95.01,76.08,10.06,241.12,11.71,1.7,2.23,73.62,3.05,323.35,24.23,24.74,7.15,0.94,3.09
2013/1/31,91.14,143.99,123.66,90.91,100.11,14.36,16.58,16.66,95.02,76.25,10.11,242.01,11.75,1.72,2.25,73.65,3.07,324.46,24.31,24.82,7.16,0.94,3.09
2013/2/1,91.76,145.66,124.93,92.07,100.92,14.46,16.74,16.82,95.85,77.45,10.25,243.59,11.83,1.73,2.26,74.16,3.08,327.25,24.48,24.99,7.24,0.95,3.11
2013/2/4,92.69,145.5,126.46,92.9,102.06,14.68,16.95,17.02,96.48,78.34,10.46,246.06,11.95,1.75,2.28,74.74,3.11,330.56,24.72,25.24,7.34,0.96,3.13
2013/2/5,92.29,145.37,124.53,92.47,101.42,14.57,16.69,16.83,96.41,77.75,10.36,245,11.9,1.73,2.28,74.57,3.09,328.43,24.62,25.13,7.26,0.96,3.13
2013/2/6,93.66,146.62,127.23,94,103.21,14.82,17.05,17.11,97.1,79.22,10.61,248.63,12.08,1.77,2.31,75.69,3.15,332.84,24.98,25.5,7.42,0.97,3.18
2013/2/7,93.56,146.45,126.41,93.92,102.81,14.71,16.95,17.01,96.43,78.27,10.51,248.37,12.07,1.77,2.3,75.51,3.14,333.07,24.96,25.48,7.37,0.97,3.17
2013/2/8,93.71,147.27,125.48,93.79,102.01,14.6,16.82,16.97,96.22,78.08,10.51,248.3,12.08,1.76,2.31,75.51,3.15,333.61,25,25.52,7.37,0.97,3.17
2013/2/12,94.27,147.64,126.39,93.74,102.43,14.75,16.94,17.15,96.69,78.81,10.58,250.25,12.16,1.75,2.32,75.73,3.16,335.6,25.14,25.67,7.41,0.98,3.18
2013/2/13,93.34,146.3,125.51,93.14,101.78,14.67,16.83,17.02,96.52,78.53,10.49,247.78,12.04,1.74,2.3,75.43,3.14,332.29,24.9,25.42,7.36,0.97,3.15
2013/2/14,93.33,144.95,125.48,93.19,101.68,14.84,16.81,17.03,96.69,79.15,10.54,247.76,12.03,1.74,2.3,75.62,3.13,331.31,24.89,25.42,7.36,0.97,3.15
2013/2/15,92.96,144.1,124.15,92.87,100.86,14.7,16.64,16.79,96.2,79.11,10.58,246.77,11.99,1.73,2.29,75.21,3.11,329.65,24.8,25.31,7.34,0.96,3.14
2013/2/18,93.81,145.32,125.13,93.14,101.59,14.8,16.78,16.9,96.47,79.2,10.59,249.03,12.1,1.73,2.31,75.67,3.13,332.78,25.02,25.55,7.39,0.97,3.18
2013/2/19,93.82,145.12,125.18,92.83,101.58,14.77,16.79,16.88,96.85,79.32,10.57,249.06,12.1,1.74,2.31,75.72,3.14,332.81,25.02,25.55,7.4,0.97,3.17
2013/2/20,93.67,144.57,125.65,92.58,101.7,14.88,16.85,16.96,96.89,79.22,10.6,248.73,12.08,1.73,2.31,75.75,3.14,332.28,24.98,25.51,7.42,0.97,3.17
2013/2/21,93.88,143.01,124.72,92.34,101.19,14.81,16.72,16.78,96.25,78.35,10.54,249.22,12.11,1.74,2.31,75.81,3.14,333.03,25.04,25.57,7.38,0.97,3.18
2013/2/22,93.31,142.27,123.01,91.64,100.2,14.53,16.49,16.45,95.88,77.89,10.49,247.77,12.03,1.72,2.29,75.31,3.14,330.77,24.89,25.4,7.33,0.96,3.15
2013/2/25,94.07,142.35,124.06,91.96,100.99,14.68,16.63,16.59,96.79,78.74,10.58,249.79,12.13,1.74,2.31,75.97,3.16,333.11,25.09,25.62,7.4,0.97,3.18
2013/2/26,92.71,140.49,121.22,90.4,99.46,14.33,16.25,16.29,95.27,77.27,10.51,246.18,11.95,1.73,2.28,74.85,3.11,328.64,24.73,25.24,7.25,0.96,3.13
2013/2/27,92.09,139.37,120.27,89.77,98.8,14.26,16.13,16.16,94.19,76.08,10.43,244.53,11.87,1.71,2.26,74.38,3.09,326.68,24.56,25.07,7.17,0.95,3.1
2013/2/28,92.51,140.31,121.62,90.45,99.61,14.4,16.31,16.28,94.84,76.72,10.48,245.65,11.93,1.73,2.28,74.84,3.1,327.01,24.68,25.19,7.26,0.96,3.13
2013/3/1,92.67,140.59,121.09,89.99,98.96,14.36,16.24,16.19,94.71,76.53,10.28,246.07,11.95,1.71,2.28,74.93,3.12,328.15,24.72,25.23,7.27,0.96,3.13
2013/3/4,93.66,140.77,121.8,91.06,99.36,14.55,16.34,16.28,95.39,77.08,10.3,248.7,12.08,1.71,2.3,75.27,3.14,330.49,24.98,25.5,7.35,0.97,3.16
2013/3/5,93.4,141.19,121.67,91,99.27,14.57,16.32,16.36,95.36,77.29,10.29,248.01,12.04,1.71,2.29,75.01,3.13,329.45,24.91,25.43,7.33,0.96,3.15
2013/3/6,93.18,141.08,121.69,90.79,99.06,14.61,16.32,16.36,95.75,77.59,10.31,247.42,12.01,1.7,2.29,74.87,3.13,328.79,24.85,25.38,7.35,0.96,3.15
2013/3/7,94.12,140.99,122.13,91.12,99.22,14.68,16.39,16.46,96.25,77.85,10.33,249.92,12.14,1.72,2.31,75.37,3.16,331.76,25.1,25.63,7.36,0.97,3.18
2013/3/8,94.94,142.57,124.4,92.18,100.67,15.02,16.69,16.76,97.46,78.64,10.39,252.1,12.24,1.75,2.33,76.16,3.2,335,25.32,25.85,7.45,0.98,3.21
2013/3/11,96.1,143.33,124.86,93.44,100.93,14.98,16.74,16.75,98.17,78.95,10.58,255.18,12.39,1.77,2.36,76.89,3.23,338.74,25.63,26.17,7.61,0.99,3.24
2013/3/12,96.47,143.83,125.7,93.99,101.7,15.09,16.86,16.85,99.16,79.62,10.59,256.16,12.44,1.78,2.37,77.28,3.25,339.8,25.73,26.27,7.69,1,3.25
2013/3/13,96.07,143.18,125.13,93.63,101.44,15.13,16.78,16.85,99.13,79.16,10.49,255.1,12.38,1.78,2.37,77.05,3.24,338.39,25.63,26.16,7.73,0.99,3.24
2013/3/14,95.96,143.36,124.41,93.43,100.8,14.96,16.69,16.74,99.5,78.62,10.39,254.81,12.37,1.77,2.37,76.94,3.24,338.01,25.6,26.13,7.72,0.99,3.24
2013/3/15,96.15,144.99,125.05,94.04,101.52,14.94,16.77,16.61,99.74,78.9,10.49,255.31,12.39,1.78,2.37,77.01,3.24,338.68,25.65,26.18,7.74,0.99,3.24
2013/3/18,94.96,143.23,122.55,92.73,100.53,14.73,16.44,16.37,98.29,78.12,10.3,252.15,12.24,1.76,2.34,75.88,3.22,334.48,25.33,25.86,7.59,0.98,3.2
2013/3/19,95.55,144.28,123.82,93.52,100.99,14.86,16.61,16.53,99.37,78.94,10.42,253.72,12.31,1.77,2.35,76.55,3.25,336.56,25.49,26.02,7.7,0.99,3.22
